div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,manager_id,manager_name,caretaker,date_from,date_until,hometeam_uid,awayteam_uid,points_lastseason
E0,2016,2017-05-06,Swansea,36,1,3,1,Everton,0,0,168,Paul Clement,0,03jan2017,20dec2017,30,13,47
E0,2016,2016-09-11,Swansea,4,1,1,2,Chelsea,1,2,73,Francesco Guidolin,0,18jan2016,03oct2016,30,11,47
E0,2016,2016-08-27,Swansea,3,0,0,1,Leicester,3,2,73,Francesco Guidolin,0,18jan2016,03oct2016,17,30,47
E0,2016,2017-05-13,Swansea,37,0,3,2,Sunderland,0,0,168,Paul Clement,0,03jan2017,20dec2017,29,30,47
E0,2016,2016-12-14,Swansea,16,0,0,1,West Brom,3,3,25,Bob Bradley,0,03oct2016,27dec2016,33,30,47
E0,2016,2016-11-19,Swansea,12,0,1,1,Everton,1,1,25,Bob Bradley,0,03oct2016,27dec2016,13,30,47
E0,2016,2017-05-21,Swansea,38,1,3,2,West Brom,0,1,168,Paul Clement,0,03jan2017,20dec2017,30,33,47
E0,2016,2017-04-22,Swansea,34,1,3,2,Stoke,0,0,168,Paul Clement,0,03jan2017,20dec2017,30,28,47
E0,2016,2017-05-05,Tottenham,35,0,0,0,West Ham,3,1,148,Mauricio Pochettino,0,27may2014,01jul2019,34,31,70
E0,2016,2016-10-22,Tottenham,9,0,1,0,Bournemouth,1,0,148,Mauricio Pochettino,0,27may2014,01jul2019,7,31,70
E0,2016,2016-09-24,Tottenham,6,0,3,2,Middlesbrough,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,21,31,70
E0,2016,2017-03-05,Tottenham,27,1,3,3,Everton,0,2,148,Mauricio Pochettino,0,27may2014,01jul2019,31,13,70
E0,2016,2017-04-26,Tottenham,33,0,3,1,Crystal Palace,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,12,31,70
E0,2016,2017-01-01,Tottenham,19,0,3,4,Watford,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,32,31,70
E0,2016,2016-12-11,Tottenham,15,0,0,0,Man United,3,1,148,Mauricio Pochettino,0,27may2014,01jul2019,20,31,70
E0,2016,2016-11-19,Tottenham,12,1,3,3,West Ham,0,2,148,Mauricio Pochettino,0,27may2014,01jul2019,31,34,70
E0,2016,2016-10-29,Tottenham,10,1,1,1,Leicester,1,1,148,Mauricio Pochettino,0,27may2014,01jul2019,31,17,70
E0,2016,2016-11-06,Tottenham,11,0,1,1,Arsenal,1,1,148,Mauricio Pochettino,0,27may2014,01jul2019,1,31,70
E0,2016,2017-04-08,Tottenham,31,1,3,4,Watford,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,32,70
E0,2016,2016-10-15,Tottenham,8,0,1,1,West Brom,1,1,148,Mauricio Pochettino,0,27may2014,01jul2019,33,31,70
E0,2016,2017-04-15,Tottenham,32,1,3,4,Bournemouth,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,7,70
E0,2016,2016-12-14,Tottenham,16,1,3,3,Hull,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,16,70
E0,2016,2017-04-30,Tottenham,34,1,3,2,Arsenal,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,1,70
E0,2016,2017-04-05,Tottenham,30,0,3,3,Swansea,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,30,31,70
E0,2016,2017-04-01,Tottenham,29,0,3,2,Burnley,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,9,31,70
E0,2016,2017-02-04,Tottenham,24,1,3,1,Middlesbrough,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,21,70
E0,2016,2017-02-26,Tottenham,26,1,3,4,Stoke,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,28,70
E0,2016,2016-12-18,Tottenham,17,1,3,2,Burnley,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,31,9,70
E0,2016,2017-01-14,Tottenham,21,1,3,4,West Brom,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,33,70
E0,2016,2017-03-19,Tottenham,28,1,3,2,Southampton,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,31,27,70
E0,2016,2016-09-10,Tottenham,4,0,3,4,Stoke,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,28,31,70
E0,2016,2017-05-18,Tottenham,37,0,3,6,Leicester,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,17,31,70
E0,2016,2016-10-02,Tottenham,7,1,3,2,Man City,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,19,70
E0,2016,2016-08-13,Tottenham,1,0,1,1,Everton,1,1,148,Mauricio Pochettino,0,27may2014,01jul2019,13,31,70
E0,2016,2016-12-28,Tottenham,18,0,3,4,Southampton,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,27,31,70
E0,2016,2016-09-18,Tottenham,5,1,3,1,Sunderland,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,29,70
E0,2016,2016-08-27,Tottenham,3,1,1,1,Liverpool,1,1,148,Mauricio Pochettino,0,27may2014,01jul2019,31,18,70
E0,2016,2016-08-20,Tottenham,2,1,3,1,Crystal Palace,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,12,70
E0,2016,2017-01-21,Tottenham,22,0,1,2,Man City,1,2,148,Mauricio Pochettino,0,27may2014,01jul2019,19,31,70
E0,2016,2017-05-14,Tottenham,36,1,3,2,Man United,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,31,20,70
E0,2016,2017-01-04,Tottenham,20,1,3,2,Chelsea,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,11,70
E0,2016,2017-05-21,Tottenham,38,0,3,7,Hull,0,1,148,Mauricio Pochettino,0,27may2014,01jul2019,16,31,70
E0,2016,2016-12-03,Tottenham,14,1,3,5,Swansea,0,0,148,Mauricio Pochettino,0,27may2014,01jul2019,31,30,70
E0,2016,2017-01-31,Tottenham,23,0,1,0,Sunderland,1,0,148,Mauricio Pochettino,0,27may2014,01jul2019,29,31,70
E0,2016,2016-11-26,Tottenham,13,0,0,1,Chelsea,3,2,148,Mauricio Pochettino,0,27may2014,01jul2019,11,31,70
E0,2016,2017-02-11,Tottenham,25,0,0,0,Liverpool,3,2,148,Mauricio Pochettino,0,27may2014,01jul2019,18,31,70
E0,2016,2016-12-17,Watford,17,0,0,0,Sunderland,3,1,240,Walter Mazzarri,0,01jul2016,21may2017,29,32,45
E0,2016,2017-05-01,Watford,34,1,0,0,Liverpool,3,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,18,45
E0,2016,2016-12-10,Watford,15,1,3,3,Everton,0,2,240,Walter Mazzarri,0,01jul2016,21may2017,32,13,45
E0,2016,2016-10-01,Watford,7,1,1,2,Bournemouth,1,2,240,Walter Mazzarri,0,01jul2016,21may2017,32,7,45
E0,2016,2016-08-20,Watford,2,1,0,1,Chelsea,3,2,240,Walter Mazzarri,0,01jul2016,21may2017,32,11,45
E0,2016,2016-12-14,Watford,16,0,0,0,Man City,3,2,240,Walter Mazzarri,0,01jul2016,21may2017,19,32,45
E0,2016,2016-08-13,Watford,1,0,1,1,Southampton,1,1,240,Walter Mazzarri,0,01jul2016,21may2017,27,32,45
E0,2016,2017-01-01,Watford,19,1,0,1,Tottenham,3,4,240,Walter Mazzarri,0,01jul2016,21may2017,32,31,45
E0,2016,2017-05-06,Watford,35,0,0,0,Leicester,3,3,240,Walter Mazzarri,0,01jul2016,21may2017,17,32,45
E0,2016,2017-01-21,Watford,22,0,1,2,Bournemouth,1,2,240,Walter Mazzarri,0,01jul2016,21may2017,7,32,45
E0,2016,2017-04-04,Watford,30,1,3,2,West Brom,0,0,240,Walter Mazzarri,0,01jul2016,21may2017,32,33,45
E0,2016,2017-05-12,Watford,36,0,0,0,Everton,3,1,240,Walter Mazzarri,0,01jul2016,21may2017,13,32,45
E0,2016,2017-01-31,Watford,23,0,3,2,Arsenal,0,1,240,Walter Mazzarri,0,01jul2016,21may2017,1,32,45
E0,2016,2017-04-22,Watford,33,0,0,0,Hull,3,2,240,Walter Mazzarri,0,01jul2016,21may2017,16,32,45
E0,2016,2017-01-14,Watford,21,1,1,0,Middlesbrough,1,0,240,Walter Mazzarri,0,01jul2016,21may2017,32,21,45
E0,2016,2017-03-04,Watford,27,1,0,3,Southampton,3,4,240,Walter Mazzarri,0,01jul2016,21may2017,32,27,45
E0,2016,2016-08-27,Watford,3,1,0,1,Arsenal,3,3,240,Walter Mazzarri,0,01jul2016,21may2017,32,1,45
E0,2016,2016-11-06,Watford,11,0,0,1,Liverpool,3,6,240,Walter Mazzarri,0,01jul2016,21may2017,18,32,45
E0,2016,2016-09-18,Watford,5,1,3,3,Man United,0,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,20,45
E0,2016,2016-10-29,Watford,10,1,3,1,Hull,0,0,240,Walter Mazzarri,0,01jul2016,21may2017,32,16,45
E0,2016,2017-02-25,Watford,26,1,1,1,West Ham,1,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,34,45
E0,2016,2016-09-26,Watford,6,0,0,0,Burnley,3,2,240,Walter Mazzarri,0,01jul2016,21may2017,9,32,45
E0,2016,2017-05-21,Watford,38,1,0,0,Man City,3,5,240,Walter Mazzarri,0,01jul2016,21may2017,32,19,45
E0,2016,2016-10-16,Watford,8,0,3,1,Middlesbrough,0,0,240,Walter Mazzarri,0,01jul2016,21may2017,21,32,45
E0,2016,2016-12-03,Watford,14,0,0,1,West Brom,3,3,240,Walter Mazzarri,0,01jul2016,21may2017,33,32,45
E0,2016,2017-01-03,Watford,20,0,0,0,Stoke,3,2,240,Walter Mazzarri,0,01jul2016,21may2017,28,32,45
E0,2016,2017-04-15,Watford,32,1,3,1,Swansea,0,0,240,Walter Mazzarri,0,01jul2016,21may2017,32,30,45
E0,2016,2017-04-08,Watford,31,0,0,0,Tottenham,3,4,240,Walter Mazzarri,0,01jul2016,21may2017,31,32,45
E0,2016,2016-09-10,Watford,4,0,3,4,West Ham,0,2,240,Walter Mazzarri,0,01jul2016,21may2017,34,32,45
E0,2016,2017-04-01,Watford,29,1,3,1,Sunderland,0,0,240,Walter Mazzarri,0,01jul2016,21may2017,32,29,45
E0,2016,2017-02-11,Watford,25,0,0,0,Man United,3,2,240,Walter Mazzarri,0,01jul2016,21may2017,20,32,45
E0,2016,2017-02-04,Watford,24,1,3,2,Burnley,0,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,9,45
E0,2016,2017-05-15,Watford,37,0,0,3,Chelsea,3,4,240,Walter Mazzarri,0,01jul2016,21may2017,11,32,45
E0,2016,2016-11-19,Watford,12,1,3,2,Leicester,0,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,17,45
E0,2016,2017-03-18,Watford,28,0,0,0,Crystal Palace,3,1,240,Walter Mazzarri,0,01jul2016,21may2017,12,32,45
E0,2016,2016-11-27,Watford,13,1,0,0,Stoke,3,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,28,45
E0,2016,2016-12-26,Watford,18,1,1,1,Crystal Palace,1,1,240,Walter Mazzarri,0,01jul2016,21may2017,32,12,45
E0,2016,2016-10-22,Watford,9,0,1,0,Swansea,1,0,240,Walter Mazzarri,0,01jul2016,21may2017,30,32,45
E0,2016,2017-04-01,West Brom,30,0,1,0,Man United,1,0,235,Tony Pulis,0,01jan2015,20nov2017,20,33,43
E0,2016,2016-12-11,West Brom,15,0,0,0,Chelsea,3,1,235,Tony Pulis,0,01jan2015,20nov2017,11,33,43
E0,2016,2016-08-28,West Brom,3,1,1,0,Middlesbrough,1,0,235,Tony Pulis,0,01jan2015,20nov2017,33,21,43
E0,2016,2017-01-21,West Brom,22,1,3,2,Sunderland,0,0,235,Tony Pulis,0,01jan2015,20nov2017,33,29,43
E0,2016,2016-08-13,West Brom,1,0,3,1,Crystal Palace,0,0,235,Tony Pulis,0,01jan2015,20nov2017,12,33,43
E0,2016,2016-10-15,West Brom,8,1,1,1,Tottenham,1,1,235,Tony Pulis,0,01jan2015,20nov2017,33,31,43
E0,2016,2016-10-29,West Brom,10,1,0,0,Man City,3,4,235,Tony Pulis,0,01jan2015,20nov2017,33,19,43
E0,2016,2016-09-10,West Brom,4,0,0,0,Bournemouth,3,1,235,Tony Pulis,0,01jan2015,20nov2017,7,33,43
E0,2016,2016-09-17,West Brom,5,1,3,4,West Ham,0,2,235,Tony Pulis,0,01jan2015,20nov2017,33,34,43
E0,2016,2017-03-04,West Brom,27,1,0,0,Crystal Palace,3,2,235,Tony Pulis,0,01jan2015,20nov2017,33,12,43
E0,2016,2016-11-06,West Brom,11,0,3,2,Leicester,0,1,235,Tony Pulis,0,01jan2015,20nov2017,17,33,43
E0,2016,2017-02-11,West Brom,25,0,1,2,West Ham,1,2,235,Tony Pulis,0,01jan2015,20nov2017,34,33,43
E0,2016,2017-05-16,West Brom,37,0,0,1,Man City,3,3,235,Tony Pulis,0,01jan2015,20nov2017,19,33,43
E0,2016,2017-03-11,West Brom,28,0,0,0,Everton,3,3,235,Tony Pulis,0,01jan2015,20nov2017,13,33,43
E0,2016,2017-04-08,West Brom,32,1,0,0,Southampton,3,1,235,Tony Pulis,0,01jan2015,20nov2017,33,27,43
E0,2016,2017-01-31,West Brom,23,0,1,1,Middlesbrough,1,1,235,Tony Pulis,0,01jan2015,20nov2017,21,33,43
E0,2016,2017-01-02,West Brom,20,1,3,3,Hull,0,1,235,Tony Pulis,0,01jan2015,20nov2017,33,16,43
E0,2016,2016-11-26,West Brom,13,0,1,1,Hull,1,1,235,Tony Pulis,0,01jan2015,20nov2017,16,33,43
E0,2016,2017-04-29,West Brom,34,1,0,0,Leicester,3,1,235,Tony Pulis,0,01jan2015,20nov2017,33,17,43
E0,2016,2017-05-21,West Brom,38,0,0,1,Swansea,3,2,235,Tony Pulis,0,01jan2015,20nov2017,30,33,43
E0,2016,2017-02-04,West Brom,24,1,3,1,Stoke,0,0,235,Tony Pulis,0,01jan2015,20nov2017,33,28,43
E0,2016,2017-05-06,West Brom,35,0,1,2,Burnley,1,2,235,Tony Pulis,0,01jan2015,20nov2017,9,33,43
E0,2016,2016-12-03,West Brom,14,1,3,3,Watford,0,1,235,Tony Pulis,0,01jan2015,20nov2017,33,32,43
E0,2016,2017-03-18,West Brom,29,1,3,3,Arsenal,0,1,235,Tony Pulis,0,01jan2015,20nov2017,33,1,43
E0,2016,2017-02-25,West Brom,26,1,3,2,Bournemouth,0,1,235,Tony Pulis,0,01jan2015,20nov2017,33,7,43
E0,2016,2016-12-31,West Brom,19,0,3,2,Southampton,0,1,235,Tony Pulis,0,01jan2015,20nov2017,27,33,43
E0,2016,2016-12-26,West Brom,18,0,0,0,Arsenal,3,1,235,Tony Pulis,0,01jan2015,20nov2017,1,33,43
E0,2016,2016-12-14,West Brom,16,1,3,3,Swansea,0,1,235,Tony Pulis,0,01jan2015,20nov2017,33,30,43
E0,2016,2017-01-14,West Brom,21,0,0,0,Tottenham,3,4,235,Tony Pulis,0,01jan2015,20nov2017,31,33,43
E0,2016,2016-10-22,West Brom,9,0,0,1,Liverpool,3,2,235,Tony Pulis,0,01jan2015,20nov2017,18,33,43
E0,2016,2017-04-16,West Brom,33,1,0,0,Liverpool,3,1,235,Tony Pulis,0,01jan2015,20nov2017,33,18,43
E0,2016,2016-10-01,West Brom,7,0,1,1,Sunderland,1,1,235,Tony Pulis,0,01jan2015,20nov2017,29,33,43
E0,2016,2017-05-12,West Brom,36,1,0,0,Chelsea,3,1,235,Tony Pulis,0,01jan2015,20nov2017,33,11,43
E0,2016,2017-04-04,West Brom,31,0,0,0,Watford,3,2,235,Tony Pulis,0,01jan2015,20nov2017,32,33,43
E0,2016,2016-11-21,West Brom,12,1,3,4,Burnley,0,0,235,Tony Pulis,0,01jan2015,20nov2017,33,9,43
E0,2016,2016-12-17,West Brom,17,1,0,0,Man United,3,2,235,Tony Pulis,0,01jan2015,20nov2017,33,20,43
E0,2016,2016-08-20,West Brom,2,1,0,1,Everton,3,2,235,Tony Pulis,0,01jan2015,20nov2017,33,13,43
E0,2016,2016-09-24,West Brom,6,0,1,1,Stoke,1,1,235,Tony Pulis,0,01jan2015,20nov2017,28,33,43
E0,2016,2017-05-14,West Ham,37,1,0,0,Liverpool,3,4,210,Slaven Bilić,0,09jun2015,06nov2017,34,18,62
E0,2016,2016-12-31,West Ham,19,0,0,0,Leicester,3,1,210,Slaven Bilić,0,09jun2015,06nov2017,17,34,62
E0,2016,2016-11-05,West Ham,11,1,1,1,Stoke,1,1,210,Slaven Bilić,0,09jun2015,06nov2017,34,28,62
E0,2016,2017-05-21,West Ham,38,0,3,2,Burnley,0,1,210,Slaven Bilić,0,09jun2015,06nov2017,9,34,62
E0,2016,2016-10-30,West Ham,10,0,0,0,Everton,3,2,210,Slaven Bilić,0,09jun2015,06nov2017,13,34,62
E0,2016,2016-09-10,West Ham,4,1,0,2,Watford,3,4,210,Slaven Bilić,0,09jun2015,06nov2017,34,32,62
E0,2016,2016-12-17,West Ham,17,1,3,1,Hull,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,16,62
E0,2016,2017-05-05,West Ham,36,1,3,1,Tottenham,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,31,62
E0,2016,2017-03-18,West Ham,29,1,0,2,Leicester,3,3,210,Slaven Bilić,0,09jun2015,06nov2017,34,17,62
E0,2016,2017-02-01,West Ham,23,1,0,0,Man City,3,4,210,Slaven Bilić,0,09jun2015,06nov2017,34,19,62
E0,2016,2016-10-01,West Ham,7,1,1,1,Middlesbrough,1,1,210,Slaven Bilić,0,09jun2015,06nov2017,34,21,62
E0,2016,2016-12-03,West Ham,14,1,0,1,Arsenal,3,5,210,Slaven Bilić,0,09jun2015,06nov2017,34,1,62
E0,2016,2016-12-14,West Ham,16,1,3,1,Burnley,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,9,62
E0,2016,2017-01-02,West Ham,20,1,0,0,Man United,3,2,210,Slaven Bilić,0,09jun2015,06nov2017,34,20,62
E0,2016,2017-01-14,West Ham,21,1,3,3,Crystal Palace,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,12,62
E0,2016,2017-01-21,West Ham,22,0,3,3,Middlesbrough,0,1,210,Slaven Bilić,0,09jun2015,06nov2017,21,34,62
E0,2016,2017-04-15,West Ham,33,0,1,2,Sunderland,1,2,210,Slaven Bilić,0,09jun2015,06nov2017,29,34,62
E0,2016,2016-11-27,West Ham,13,0,1,1,Man United,1,1,210,Slaven Bilić,0,09jun2015,06nov2017,20,34,62
E0,2016,2017-02-04,West Ham,24,0,3,3,Southampton,0,1,210,Slaven Bilić,0,09jun2015,06nov2017,27,34,62
E0,2016,2016-08-28,West Ham,3,0,0,1,Man City,3,3,210,Slaven Bilić,0,09jun2015,06nov2017,19,34,62
E0,2016,2017-04-29,West Ham,35,0,1,0,Stoke,1,0,210,Slaven Bilić,0,09jun2015,06nov2017,28,34,62
E0,2016,2017-02-25,West Ham,26,0,1,1,Watford,1,1,210,Slaven Bilić,0,09jun2015,06nov2017,32,34,62
E0,2016,2016-10-15,West Ham,8,0,3,1,Crystal Palace,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,12,34,62
E0,2016,2016-12-11,West Ham,15,0,1,2,Liverpool,1,2,210,Slaven Bilić,0,09jun2015,06nov2017,18,34,62
E0,2016,2016-08-15,West Ham,1,0,0,1,Chelsea,3,2,210,Slaven Bilić,0,09jun2015,06nov2017,11,34,62
E0,2016,2016-08-21,West Ham,2,1,3,1,Bournemouth,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,7,62
E0,2016,2017-03-11,West Ham,28,0,0,2,Bournemouth,3,3,210,Slaven Bilić,0,09jun2015,06nov2017,7,34,62
E0,2016,2016-10-22,West Ham,9,1,3,1,Sunderland,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,29,62
E0,2016,2017-04-08,West Ham,32,1,3,1,Swansea,0,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,30,62
E0,2016,2016-09-25,West Ham,6,1,0,0,Southampton,3,3,210,Slaven Bilić,0,09jun2015,06nov2017,34,27,62
E0,2016,2017-03-06,West Ham,27,1,0,1,Chelsea,3,2,210,Slaven Bilić,0,09jun2015,06nov2017,34,11,62
E0,2016,2017-02-11,West Ham,25,1,1,2,West Brom,1,2,210,Slaven Bilić,0,09jun2015,06nov2017,34,33,62
E0,2016,2016-11-19,West Ham,12,0,0,2,Tottenham,3,3,210,Slaven Bilić,0,09jun2015,06nov2017,31,34,62
E0,2016,2016-09-17,West Ham,5,0,0,2,West Brom,3,4,210,Slaven Bilić,0,09jun2015,06nov2017,33,34,62
E0,2016,2017-04-22,West Ham,34,1,1,0,Everton,1,0,210,Slaven Bilić,0,09jun2015,06nov2017,34,13,62
E0,2016,2017-04-05,West Ham,31,0,0,0,Arsenal,3,3,210,Slaven Bilić,0,09jun2015,06nov2017,1,34,62
E0,2016,2016-12-26,West Ham,18,0,3,4,Swansea,0,1,210,Slaven Bilić,0,09jun2015,06nov2017,30,34,62
E0,2016,2017-04-01,West Ham,30,0,0,1,Hull,3,2,210,Slaven Bilić,0,09jun2015,06nov2017,16,34,62
E0,2017,2017-09-09,Arsenal,4,1,3,3,Bournemouth,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,7,75
E0,2017,2017-10-14,Arsenal,8,0,0,1,Watford,3,2,19,Arsène Wenger,0,01oct1996,13may2018,32,1,75
E0,2017,2018-04-08,Arsenal,32,1,3,3,Southampton,0,2,19,Arsène Wenger,0,01oct1996,13may2018,1,27,75
E0,2017,2018-05-13,Arsenal,38,0,3,1,Huddersfield,0,0,19,Arsène Wenger,0,01oct1996,13may2018,15,1,75
E0,2017,2018-05-06,Arsenal,36,1,3,5,Burnley,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,9,75
E0,2017,2018-02-03,Arsenal,26,1,3,5,Everton,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,13,75
E0,2017,2017-10-28,Arsenal,10,1,3,2,Swansea,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,30,75
E0,2017,2018-03-11,Arsenal,30,1,3,3,Watford,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,32,75
E0,2017,2017-11-05,Arsenal,11,0,0,1,Man City,3,3,19,Arsène Wenger,0,01oct1996,13may2018,19,1,75
E0,2017,2018-04-22,Arsenal,34,1,3,4,West Ham,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,34,75
E0,2017,2017-12-10,Arsenal,16,0,1,1,Southampton,1,1,19,Arsène Wenger,0,01oct1996,13may2018,27,1,75
E0,2017,2017-08-27,Arsenal,3,0,0,0,Liverpool,3,4,19,Arsène Wenger,0,01oct1996,13may2018,18,1,75
E0,2017,2018-04-15,Arsenal,33,0,0,1,Newcastle,3,2,19,Arsène Wenger,0,01oct1996,13may2018,22,1,75
E0,2017,2018-04-29,Arsenal,35,0,0,1,Man United,3,2,19,Arsène Wenger,0,01oct1996,13may2018,20,1,75
E0,2017,2017-08-19,Arsenal,2,0,0,0,Stoke,3,1,19,Arsène Wenger,0,01oct1996,13may2018,28,1,75
E0,2017,2017-11-18,Arsenal,12,1,3,2,Tottenham,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,31,75
E0,2017,2018-05-09,Arsenal,37,0,0,1,Leicester,3,3,19,Arsène Wenger,0,01oct1996,13may2018,17,1,75
E0,2017,2018-03-01,Arsenal,28,1,0,0,Man City,3,3,19,Arsène Wenger,0,01oct1996,13may2018,1,19,75
E0,2017,2018-01-30,Arsenal,25,0,0,1,Swansea,3,3,19,Arsène Wenger,0,01oct1996,13may2018,30,1,75
E0,2017,2018-01-20,Arsenal,24,1,3,4,Crystal Palace,0,1,19,Arsène Wenger,0,01oct1996,13may2018,1,12,75
E0,2017,2017-10-22,Arsenal,9,0,3,5,Everton,0,2,19,Arsène Wenger,0,01oct1996,13may2018,13,1,75
E0,2017,2017-12-16,Arsenal,18,1,3,1,Newcastle,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,22,75
E0,2017,2017-12-13,Arsenal,17,0,1,0,West Ham,1,0,19,Arsène Wenger,0,01oct1996,13may2018,34,1,75
E0,2017,2017-09-17,Arsenal,5,0,1,0,Chelsea,1,0,19,Arsène Wenger,0,01oct1996,13may2018,11,1,75
E0,2017,2017-12-02,Arsenal,15,1,0,1,Man United,3,3,19,Arsène Wenger,0,01oct1996,13may2018,1,20,75
E0,2017,2017-08-11,Arsenal,1,1,3,4,Leicester,0,3,19,Arsène Wenger,0,01oct1996,13may2018,1,17,75
E0,2017,2017-11-26,Arsenal,13,0,3,1,Burnley,0,0,19,Arsène Wenger,0,01oct1996,13may2018,9,1,75
E0,2017,2018-03-04,Arsenal,29,0,0,1,Brighton,3,2,19,Arsène Wenger,0,01oct1996,13may2018,8,1,75
E0,2017,2017-11-29,Arsenal,14,1,3,5,Huddersfield,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,15,75
E0,2017,2018-02-10,Arsenal,27,0,0,0,Tottenham,3,1,19,Arsène Wenger,0,01oct1996,13may2018,31,1,75
E0,2017,2018-04-01,Arsenal,31,1,3,3,Stoke,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,28,75
E0,2017,2018-01-03,Arsenal,22,1,1,2,Chelsea,1,2,19,Arsène Wenger,0,01oct1996,13may2018,1,11,75
E0,2017,2017-12-22,Arsenal,19,1,1,3,Liverpool,1,3,19,Arsène Wenger,0,01oct1996,13may2018,1,18,75
E0,2017,2017-10-01,Arsenal,7,1,3,2,Brighton,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,8,75
E0,2017,2018-01-14,Arsenal,23,0,0,1,Bournemouth,3,2,19,Arsène Wenger,0,01oct1996,13may2018,7,1,75
E0,2017,2017-12-28,Arsenal,20,0,3,3,Crystal Palace,0,2,19,Arsène Wenger,0,01oct1996,13may2018,12,1,75
E0,2017,2017-12-31,Arsenal,21,0,1,1,West Brom,1,1,19,Arsène Wenger,0,01oct1996,13may2018,33,1,75
E0,2017,2017-09-25,Arsenal,6,1,3,2,West Brom,0,0,19,Arsène Wenger,0,01oct1996,13may2018,1,33,75
E0,2017,2017-11-18,Bournemouth,12,1,3,4,Huddersfield,0,0,68,Eddie Howe,0,12oct2012,01jul2019,7,15,46
E0,2017,2017-09-23,Bournemouth,6,0,0,1,Everton,3,2,68,Eddie Howe,0,12oct2012,01jul2019,13,7,46
E0,2017,2017-10-14,Bournemouth,8,0,0,0,Tottenham,3,1,68,Eddie Howe,0,12oct2012,01jul2019,31,7,46
E0,2017,2017-10-21,Bournemouth,9,0,3,2,Stoke,0,1,68,Eddie Howe,0,12oct2012,01jul2019,28,7,46
E0,2017,2017-08-12,Bournemouth,1,0,0,0,West Brom,3,1,68,Eddie Howe,0,12oct2012,01jul2019,33,7,46
E0,2017,2018-01-14,Bournemouth,23,1,3,2,Arsenal,0,1,68,Eddie Howe,0,12oct2012,01jul2019,7,1,46
E0,2017,2017-12-26,Bournemouth,20,1,1,3,West Ham,1,3,68,Eddie Howe,0,12oct2012,01jul2019,7,34,46
E0,2017,2017-08-26,Bournemouth,3,1,0,1,Man City,3,2,68,Eddie Howe,0,12oct2012,01jul2019,7,19,46
E0,2017,2017-12-13,Bournemouth,17,0,0,0,Man United,3,1,68,Eddie Howe,0,12oct2012,01jul2019,20,7,46
E0,2017,2018-01-31,Bournemouth,25,0,3,3,Chelsea,0,0,68,Eddie Howe,0,12oct2012,01jul2019,11,7,46
E0,2017,2017-11-25,Bournemouth,13,0,1,0,Swansea,1,0,68,Eddie Howe,0,12oct2012,01jul2019,30,7,46
